MT0773.1,844015,843881,134,,1388
MT0774,844150,844416,266,,1388
MT0775,845372,844491,881,,1388
MT0776,846555,845386,1169,,1388
MT0777,848094,846565,1529,,1388
MT0778,848300,850051,1751,,1388
MT0779,852184,850247,1937,,1385
MT0780,852698,852486,212,,1385
MT0781,852868,853638,770,,1385
MT0782,853770,854489,719,,1385
MT0783,854537,855991,1454,,1385
MT0784,856367,855969,398,,1385
MT0785,856826,856410,416,,1385
MT0786,857867,856842,1025,,1382
MT0787,858610,858068,542,,1382
MT0787.1,858855,858616,239,,1382
MT0788,860177,858825,1352,,1382
MT0789,861004,860180,824,,1379
MT0790,862212,861007,1205,,1379
MT0791,862850,862212,638,,1379
MT0792,863052,864518,1466,,1379
MT0793,864552,865295,743,,1379
MT0794,865396,866280,884,,1376
MT0795,866280,866711,431,,1376
MT0796,866726,867991,1265,,1376
MT0797,869529,867994,1535,,1376
MT0798,870491,869583,908,,1376
MT0799,870547,871167,620,,1370
MT0800,871903,871127,776,,1370
MT0801,872148,873563,1415,,1370
MT0802,873571,874812,1241,,1370
MT0803,875495,874815,680,,1367
MT0804,875483,876373,890,,1367
MT0805,876376,878529,2153,,1364
MT0806,878940,878464,476,,1364
MT0807,880597,878963,1634,,1364
MT0808,880627,881463,836,,1364
MT0809,881482,883179,1697,,1364
MT0810,883855,883220,635,,1364
MT0811,883832,884557,725,,1364
MT0812,884666,884902,236,,1361
MT0813,884902,885573,671,,1361
MT0814,886192,885596,596,,1361
MT0815,886942,886217,725,,1361
MT0816,887982,886942,1040,,1361
MT0817,889910,887982,1928,,1361
MT0818,890240,891388,1148,,1355
MT0819,892178,891384,794,,1355
MT0820,893182,892178,1004,,1355
MT0821,893227,894525,1298,,1355
MT0822,895537,894884,653,,1355
MT0823,895729,897990,2261,,1352
MT0824,897990,898616,626,,1352
MT0825,898740,899693,953,,1352
MT0826,901239,899644,1595,,1352
MT0827,901381,901277,104,,1349
MT0828,901544,901930,386,,1349
MT0829,902020,903600,1580,,1349
MT0830,903634,904725,1091,,1349
MT0831,904996,904817,179,,1349
MT0832,906249,905146,1103,,1347
MT0833,906314,907198,884,,1346
MT0834,907927,907250,677,,1346
MT0835,908022,907927,95,,1346
MT0836,908392,908093,299,,1346
MT0837,909227,908397,830,,1346
MT0838,909942,909523,419,,1346
MT0839,910751,909942,809,,1346
MT0840,910842,911645,803,,1346
MT0841,911645,912589,944,,1346
MT0842,912635,913408,773,,1343
MT0843,914108,913470,638,,1343
MT0844,916220,914169,2051,,1343
MT0845,917555,916389,1166,,1343
MT0846,918659,917646,1013,,1343
MT0847,919540,918824,716,,1343
MT0848,919507,920595,1088,,1343
MT0849,921048,920653,395,,1343
MT0850,921379,921771,392,,1340
MT0851,921879,922781,902,,1340
MT0852,923720,922806,914,,1340
MT0853,924472,924305,167,,1340
MT0854,924821,925270,449,,1337
MT0854.1,925270,927516,2246,,1337
MT0855,930385,927749,2636,,1337
MT0856,930646,931494,848,,1337
MT0856.1,932029,931481,548,,1337
MT0857,932925,932182,743,,1337
MT0858,933931,932906,1025,,1334
MT0859,934381,934196,185,,1334
MT0860,934695,935387,692,,1334
MT0861,935477,936286,809,,1331
MT0862,937217,936360,857,,1331
MT0863,937493,937732,239,,1331
MT0864,937976,939301,1325,,1328
MT0865,939288,940289,1001,,1328
MT0866,941006,940359,647,,1328
MT0867,941078,942364,1286,,1328
MT0868,942469,942353,116,,1325
MT0869,944094,942583,1511,,1325
MT0870,944219,944632,413,,1325
MT0871,944742,945952,1210,,1322
MT0872,945955,947210,1255,,1322
MT0873,947210,947539,329,,1322
MT0874,948375,947542,833,,1322
MT0875,948457,949290,833,,1319
MT0876,951016,949337,1679,,1319
MT0877,951081,951521,440,,1319
MT0878,951530,952606,1076,,1319
MT0879,952693,953124,431,,1316
MT0880,953155,953625,470,,1316
MT0881,954818,953628,1190,,1316
MT0882,954975,956183,1208,,1316
MT0883,956191,958350,2159,,1316
MT0884,960049,958424,1625,,1313
MT0885,962616,960349,2267,,1313
MT0886,962603,962881,278,,1313
MT0887,962894,963394,500,,1313
MT0888,963394,963873,479,,1310
MT0889,963873,964295,422,,1310
MT0890,965539,964319,1220,,1310
MT0891,966265,965990,275,,1310
MT0892,967351,966272,1079,,1310
MT0892.1,967737,967351,386,,1310
MT0893,967902,968306,404,,1310
MT0894,970257,968431,1826,,1307
MT0895,970529,970341,188,,1307
MT0896,970518,972467,1949,,1307
MT0897,973842,972562,1280,,1307
MT0898,974306,973821,485,,1307
MT0899,975982,974306,1676,,1307
MT0900,976087,976872,785,,1307
MT0901,978218,976887,1331,,1307
MT0902,978768,978496,272,,1304
MT0903,979400,978768,632,,1304
MT0904,979512,980237,725,,1304
MT0905,980237,980518,281,,1304
MT0906,981279,980521,758,,1304
MT0907,982566,981439,1127,,1301
MT0908,982774,983793,1019,,1301
MT0909,983815,985539,1724,,1301
MT0910,986037,985528,509,,1301
MT0910.1,986004,986156,152,,1298
MT0910.2,986281,986544,263,,1298
MT0910.3,986686,986832,146,,1298
MT0910.4,986892,986749,143,,1298
MT0911,987194,988714,1520,,1298
MT0912,989873,988755,1118,,1295
MT0914,992608,989963,2645,,1295
MT0915,993467,992613,854,,1295
MT0915.1,993473,993865,392,,1295
MT0916,993865,995349,1484,,1295
MT0917,996307,995333,974,,1292
MT0918,996536,997714,1178,,1292
MT0919,997749,999308,1559,,1292
MT0920,999484,1000776,1292,,1292
MT0921,1002427,1000823,1604,,1292
MT0921.1,1002716,1002456,260,,1292
MT0922,1002824,1003801,977,,1292
MT0923,1003817,1003966,149,,1292
MT0924,1003966,1004493,527,,1289
MT0925,1005922,1004516,1406,,1289
MT0926,1006574,1005867,707,,1289
MT0927,1008192,1006708,1484,,1289
MT0928,1008219,1008947,728,,1286
MT0929,1008956,1010071,1115,,1286
MT0930,1010059,1011744,1685,,1286
MT0931,1011744,1014134,2390,,1286
MT0932,1014407,1014565,158,,1286
MT0933,1014694,1014870,176,,1286
MT0934,1014879,1015310,431,,1286
MT0934.1,1015411,1016181,770,,1286
MT0936,1016429,1016695,266,,1286
MT0937,1017240,1016836,404,,1286
MT0938,1018738,1017233,1505,,1283
MT0939,1019978,1018743,1235,,1283
MT0940,1021351,1020074,1277,,1283
MT0941,1021656,1021360,296,,1283
MT0942,1022100,1023878,1778,,1283
MT0943,1023878,1024132,254,,1283
MT0944,1024164,1024697,533,,1283
MT0945,1024697,1025194,497,,1280
MT0946,1025329,1025186,143,,1280
MT0947,1026829,1025513,1316,,1280
MT0948,1027117,1027695,578,,1280
MT0949,1027698,1029347,1649,,1280
MT0950,1030590,1029529,1061,,1277
MT0951,1031880,1030594,1286,,1277
MT0952,1032646,1031912,734,,1277
MT0953,1033799,1032726,1073,,1277
MT0954,1034644,1033856,788,,1277
MT0955,1034859,1036025,1166,,1277
MT0956,1036041,1037012,971,,1277
MT0957,1037012,1037923,911,,1277
MT0958,1039927,1037936,1991,,1274
MT0959,1041061,1039952,1109,,1274
MT0960,1041277,1042104,827,,1274
MT0961,1042128,1043249,1121,,1274
MT0962,1043312,1044325,1013,,1274
MT0963,1044330,1045232,902,,1274
MT0964,1046033,1045215,818,,1271
MT0965,1046149,1048425,2276,,1271
MT0966,1048425,1050356,1931,,1271
MT0967,1051472,1050609,863,,1268
MT0968,1052330,1051560,770,,1268
MT0968.1,1052563,1052321,242,,1268
MT0969,1053704,1052712,992,,1268
MT0970,1053754,1054251,497,,1268
MT0971,1054260,1055018,758,,1265
MT0972,1056698,1055040,1658,,1265
MT0973,1057083,1056802,281,,1265
MT0974,1057543,1057316,227,,1265
MT0975,1058312,1057662,650,,1265
MT0976,1058273,1060585,2312,,1265
MT0977,1061667,1060672,995,,1262
MT0978,1061977,1063137,1160,,1262
MT0979,1063153,1064061,908,,1262
MT0980,1064975,1064064,911,,1262
MT0981,1065140,1066048,908,,1262
MT0982,1066091,1067455,1364,,1259
MT0983,1067574,1068218,644,,1259
MT0984,1068218,1069786,1568,,1259
MT0985,1069896,1071272,1376,,1256
MT0986,1071268,1073283,2015,,1256
MT0987,1073340,1073558,218,,1256
MT0988,1073558,1073938,380,,1256
MT0989,1074087,1074431,344,,1255
MT0990,1075127,1074456,671,,1253
MT0991,1075264,1075127,137,,1253
MT0992,1076110,1075313,797,,1253
MT0992.1,1076625,1076212,413,,1253
MT0993,1077231,1076794,437,,1253
MT0994,1077938,1077249,689,,1250
MT0995,1077988,1078344,356,,1250
MT0996,1078344,1078697,353,,1250
MT0997,1078690,1081065,2375,,1250
MT0998,1081065,1081694,629,,1250
MT0999.1,1082597,1081791,806,,1250
MT1000,1083763,1082600,1163,,1250
MT1001,1085763,1083763,2000,,1247
MT1002,1087364,1085772,1592,,1247
MT1003,1088509,1087364,1145,,1244
MT1003.1,1090188,1088509,1679,,1244
MT1004,1090356,1093156,2800,,1244
MT1006.1,1094383,1093379,1004,,1244
MT1007,1094562,1095083,521,,1244
MT1008,1096535,1095108,1427,,1244
MT1009,1096855,1097544,689,,1244
MT1010,1097547,1099058,1511,,1244
MT1011,1099159,1100496,1337,,1241
MT1012,1100496,1101041,545,,1241
MT1013,1101519,1101067,452,,1241
MT1014,1101842,1102585,743,,1241
MT1015,1102581,1105145,2564,,1241
MT1017,1105155,1106312,1157,,1241
MT1018,1107445,1106447,998,,1238
MT1019,1108138,1107485,653,,1238
MT1020,1108564,1108214,350,,1238
MT1021,1109204,1108620,584,,1238
MT1022,1109311,1110228,917,,1238
MT1023,1110308,1111585,1277,,1238
MT1024,1111651,1112259,608,,1238
MT1025,1112324,1113496,1172,,1235
MT1025.1,1113673,1113810,137,,1235
MT1025.2,1113899,1114147,248,,1235
MT1025.3,1114420,1114214,206,,1235
MT1026,1114499,1114759,260,,1235
MT1027,1114837,1115784,947,,1232
MT1028,1115805,1116560,755,,1232
MT1029,1117186,1116572,614,,1232
MT1030,1117223,1118428,1205,,1232
MT1031,1119977,1118469,1508,,1232
MT1032,1120060,1120914,854,,1232
MT1033,1122240,1120930,1310,,1229
MT1034,1123918,1122278,1640,,1229
MT1035,1123758,1125458,1700,,1229
MT1036,1127047,1125491,1556,,1229
MT1037,1127424,1127924,500,,1229
MT1038,1128135,1129220,1085,,1229
MT1039,1129196,1130146,950,,1229
MT1040,1130235,1131152,917,,1229
MT1040.1,1131724,1131428,296,,1226
MT1041,1131690,1133300,1610,,1226
MT1042,1133952,1133380,572,,1226
MT1043,1134612,1133968,644,,1226
MT1044,1135509,1134832,677,,1226
MT1045,1136525,1135548,977,,1226
MT1046,1138158,1136620,1538,,1226
MT1047,1138344,1138949,605,,1226
MT1048,1139011,1142712,3701,,1223
MT1049,1142808,1143689,881,,1223
MT1050,1143702,1144508,806,,1223
MT1051,1144608,1145894,1286,,1223
MT1052,1145902,1146585,683,,1223
MT1053,1146581,1147069,488,,1223
MT1054,1147063,1148019,956,,1223
MT1054.1,1148200,1148027,173,,1223
MT1055,1148262,1148471,209,,1223
MT1056,1149151,1148474,677,,1220
MT1057,1151763,1149151,2612,,1220
MT1058,1152056,1153768,1712,,1220
MT1059,1153768,1155894,2126,,1220
MT1060,1155897,1156463,566,,1220
MT1061,1157999,1156473,1526,,1220
MT1062,1158837,1158010,827,,1217
MT1063,1159351,1158965,386,,1217
MT1065,1160105,1159422,683,,1217
MT1066,1160872,1160591,281,,1217
MT1067,1161225,1160902,323,,1217
MT1068,1162516,1161344,1172,,1217
MT1069,1163420,1162596,824,,1217
MT1070,1163734,1163868,134,,1217
MT1070.1,1163981,1164226,245,,1217
MT1071,1164516,1164211,305,,1214
MT1072,1165543,1164619,924,,1214
MT1073,1166851,1165829,1022,,1214
MT1074,1167098,1167718,620,,1214
MT1075,1167718,1168596,878,,1214
MT1075.1,1169469,1168684,785,,1214
MT1076,1169406,1170713,1307,,1214
MT1077,1170801,1170950,149,,1214
MT1078,1172199,1171087,1112,,1211
MT1079,1172432,1172875,443,,1211
MT1080,1172924,1173829,905,,1211
MT1081,1174746,1173994,752,,1211
MT1082,1175667,1175044,623,,1211
MT1083,1175769,1176155,386,,1211
MT1083.1,1176145,1176528,383,,1211
MT1083.2,1176612,1176947,335,,1211
MT1084,1176932,1177285,353,,1211
MT1085,1177674,1178435,761,,1210
MT1086,1178862,1178653,209,,1208
MT1087,1179241,1180620,1379,,1208
MT1088,1180730,1182358,1628,,1208
MT1089,1182395,1183498,1103,,1208
MT1090,1183554,1184024,470,,1207
MT1091,1184061,1184921,860,,1205
MT1092,1184902,1185783,881,,1205
MT1093,1186869,1185790,1079,,1205
MT1094,1187369,1186953,416,,1205
MT1095,1187481,1188044,563,,1205
MT1096,1188044,1188436,392,,1205
MT1096.1,1190470,1188470,2000,,1205
MT1096.2,1190575,1190694,119,,1202
MT1097,1192404,1190806,1598,,1202
MT1098,1192473,1192610,137,,1202
MT1099,1194508,1192700,1808,,1202
MT1100,1195278,1194508,770,,1199
MT1101,1196327,1195293,1034,,1199
MT1102,1196514,1197347,833,,1199
MT1103,1197457,1198314,857,,1199
MT1104,1199608,1198394,1214,,1199
MT1105,1200617,1199664,953,,1199
MT1106,1200819,1201892,1073,,1199
MT1107,1201969,1201862,107,,1196
MT1108,1201952,1203343,1391,,1196
MT1109,1203548,1204267,719,,1196
MT1110,1204302,1205465,1163,,1196
MT1111,1206033,1205542,491,,1193
MT1112,1206680,1206222,458,,1193
MT1113,1206755,1207618,863,,1193
MT1114,1207618,1207881,263,,1193
MT1115,1207871,1209889,2018,,1190
MT1116,1209902,1210018,116,,1190
MT1117,1210719,1209994,725,,1190
MT1118,1210830,1211615,785,,1190
MT1118.1,1211756,1214061,2305,,1190
MT1118.2,1214241,1214558,317,,1190
MT1119,1214696,1215145,449,,1190
MT1120,1215165,1215329,164,,1190
MT1121,1215426,1215605,179,,1190
MT1122,1215800,1216252,452,,1190
MT1122.1,1216650,1216504,146,,1187
MT1123,1216670,1218574,1904,,1187
MT1124,1219733,1218798,935,,1187
MT1125,1220121,1221398,1277,,1187
MT1126,1221506,1222330,824,,1187
MT1127,1222544,1223842,1298,,1184
MT1128,1223932,1224804,872,,1184
MT1129,1225691,1224813,878,,1184
MT1130,1227112,1225691,1421,,1184
MT1131,1228129,1227146,983,,1184
MT1132,1228380,1228928,548,,1184
MT1133,1230095,1228941,1154,,1184
MT1134,1230518,1230210,308,,1184
MT1135,1230754,1230521,233,,1181
MT1136,1230849,1232371,1522,,1181
MT1137,1233504,1232395,1109,,1181
MT1138,1233786,1233517,269,,1181
MT1139,1235008,1233764,1244,,1181
MT1140,1235643,1235008,635,,1181
MT1141,1235751,1236737,986,,1181
MT1142,1237740,1236760,980,,1181
MT1143,1237803,1238873,1070,,1181
MT1143.1,1238964,1239158,194,,1180
MT1144,1239158,1239529,371,,1178
MT1145,1239735,1240430,695,,1178
MT1147,1240503,1240733,230,,1178
MT1148,1240938,1240666,272,,1178
MT1149,1241181,1241501,320,,1178
MT1150,1242379,1241522,857,,1178
MT1151,1242612,1242415,197,,1178
MT1152,1243052,1242561,491,,1178
MT1153,1243255,1244652,1397,,1178
MT1154,1244677,1245696,1019,,1178
MT1155,1246627,1245695,932,,1175
MT1156,1246675,1247622,947,,1175
MT1157,1247630,1248208,578,,1175
MT1157.1,1248274,1248870,596,,1172
MT1158,1249482,1248880,602,,1172
MT1159,1250951,1249482,1469,,1172
MT1160,1252519,1251260,1259,,1172
MT1161,1254081,1252624,1457,,1172
MT1162,1254102,1255679,1577,,1172
MT1163,1255679,1256857,1178,,1172
MT1164,1256821,1258599,1778,,1172
MT1165,1260893,1258617,2276,,1169
MT1166,1261388,1261272,116,,1169
MT1167,1261469,1261702,233,,1169
MT1168,1263729,1261822,1907,,1169
MT1169,1263861,1264100,239,,1169
MT1169.1,1264153,1264491,338,,1169
MT1170,1264581,1264982,401,,1166
MT1171,1266035,1265022,1013,,1166
MT1172,1266406,1266035,371,,1166
MT1172.1,1266907,1266692,215,,1166
MT1173,1266836,1267681,845,,1166
MT1174,1268498,1267695,803,,1166
MT1175,1269447,1268644,803,,1166
MT1176,1269446,1270630,1184,,1166
MT1177,1270645,1271394,749,,1163
MT1178,1271680,1271528,152,,1163
MT1179.1,1271912,1274253,2341,,1163
MT1180,1274389,1275036,647,,1163
MT1181,1275131,1275460,329,,1163
MT1182,1275819,1275520,299,,1163
MT1183,1277288,1275792,1496,,1163
MT1184,1277383,1278307,924,,1163
MT1185,1279107,1278397,710,,1163
MT1186,1279145,1279507,362,,1162
MT1187,1280336,1279491,845,,1160
MT1188,1280920,1280336,584,,1160
MT1189,1280979,1281359,380,,1160
MT1190,1281520,1281705,185,,1160
MT1191,1281796,1282380,584,,1160
MT1192,1282380,1282523,143,,1160
MT1193,1283661,1282549,1112,,1160
MT1194,1284350,1283661,689,,1157
MT1195,1284477,1285772,1295,,1157
MT1196,1286077,1285775,302,,1157
MT1197,1286083,1286505,422,,1157
MT1198,1286816,1290511,3695,,1157
MT1199,1290553,1292226,1673,,1157
MT1200,1292271,1292888,617,,1157
MT1201,1292909,1293631,722,,1157
MT1202,1293656,1295539,1883,,1157
MT1203,1295640,1297544,1904,,1157
MT1204,1298180,1297578,602,,1157
MT1205,1299292,1298255,1037,,1157
MT1206,1299630,1299313,317,,1154
MT1207,1299792,1300700,908,,1154
MT1208,1300768,1301232,464,,1154
MT1209,1302169,1301246,923,,1154
MT1210,1302419,1304986,2567,,1154
MT1211,1305489,1305160,329,,1154
MT1212,1307714,1305693,2021,,1154
MT1213,1308454,1307714,740,,1154
MT1214,1308493,1308816,323,,1154
MT1215,1308852,1309937,1085,,1151
MT1216,1310738,1309971,767,,1151
MT1217,1312786,1310684,2102,,1151
MT1218,1313164,1319466,6302,,1151
MT1219,1319522,1320937,1415,,1151
MT1220,1321007,1324012,3005,,1151
MT1221,1325134,1324022,1112,,1148
MT1222,1326999,1325266,1733,,1148
MT1223,1328792,1327179,1613,,1148
MT1224,1328877,1330505,1628,,1148
MT1225,1330508,1331494,986,,1148
MT1226,1331579,1332448,869,,1148
MT1227,1332467,1333342,875,,1145
MT1228,1333376,1334329,953,,1145
MT1229,1334414,1335238,824,,1145
MT1230,1335281,1336699,1418,,1145
MT1231,1338000,1336738,1262,,1142
MT1232,1338319,1338095,224,,1142
MT1233,1338454,1338786,332,,1142
MT1234,1338836,1340008,1172,,1142
MT1235,1340146,1340439,293,,1142
MT1236,1340493,1340774,281,,1142
MT1237,1342155,1340848,1307,,1142
MT1238,1342429,1343703,1274,,1142
MT1239,1344656,1343706,950,,1139
MT1240,1344747,1345808,1061,,1139
MT1241,1346392,1345811,581,,1139
MT1242,1348111,1346426,1685,,1139
MT1243,1348206,1348766,560,,1139
MT1244,1348819,1350609,1790,,1139
MT1245,1350678,1351631,953,,1139
MT1246,1351631,1352602,971,,1136
MT1247,1352644,1353009,365,,1136
MT1248,1353009,1353620,611,,1136
MT1249,1353685,1353954,269,,1136
MT1250,1355148,1353988,1160,,1136
MT1251,1355323,1356534,1211,,1136
MT1252,1357112,1356783,329,,1133
MT1253,1358931,1357249,1682,,1133
MT1254,1359633,1358962,671,,1133
MT1255,1361288,1359645,1643,,1130
MT1256,1362220,1361288,932,,1130
MT1257,1362848,1362213,635,,1130
MT1258,1363637,1362993,644,,1130
MT1259,1363900,1364670,770,,1127
MT1260,1364636,1365292,656,,1127
MT1261,1365363,1366946,1583,,1127
MT1262,1366951,1367343,392,,1127
MT1263,1368209,1367382,827,,1127
MT1264,1369783,1368323,1460,,1127
MT1264.1,1369768,1370358,590,,1124
MT1265,1370408,1370962,554,,1124
MT1266,1371017,1371187,170,,1124
MT1267,1372437,1371268,1169,,1124
MT1268,1373685,1372453,1232,,1124
MT1269,1374352,1373813,539,,1124
MT1270,1375656,1374352,1304,,1123
MT1271,1376323,1375721,602,,1121
MT1272,1376464,1376988,524,,1121
MT1273,1377012,1378415,1403,,1121
MT1274,1378415,1379335,920,,1121
MT1275,1379343,1380164,821,,1121
MT1276,1380172,1381350,1178,,1121
MT1277,1382530,1381433,1097,,1118
MT1278,1382701,1383687,986,,1118
MT1279,1383730,1384023,293,,1118
MT1280,1384023,1384451,428,,1118
MT1280.1,1386237,1384480,1757,,1118
MT1281,1386345,1387202,857,,1118
MT1283,1388116,1387289,827,,1118
MT1284,1388604,1388176,428,,1118
MT1285,1388630,1388746,116,,1118
MT1286,1392539,1388847,3692,,1115
MT1287,1393469,1392684,785,,1115
MT1288,1393647,1393498,149,,1115
MT1289,1393666,1395402,1736,,1115
MT1290,1398751,1395311,3440,,1115
MT1291,1399391,1398786,605,,1115
MT1292,1399457,1401145,1688,,1115
MT1293,1401145,1402293,1148,,1112
MT1294,1402873,1402268,605,,1112
MT1295,1404090,1402876,1214,,1112
MT1296,1405571,1404207,1364,,1112
MT1297,1406827,1405571,1256,,1112
MT1297.1,1406919,1407722,803,,1112
MT1298,1407694,1408842,1148,,1112
MT1299,1409419,1408973,446,,1109
MT1300,1409894,1409427,467,,1109
MT1301,1409917,1411302,1385,,1109
MT1302,1411380,1412570,1190,,1106
MT1303,1412746,1413423,677,,1106
MT1304,1415326,1413449,1877,,1106
MT1305,1416833,1415670,1163,,1106
MT1305.1,1417183,1416884,299,,1106
MT1306,1417842,1417147,695,,1103
MT1307,1418487,1418068,419,,1103
MT1308,1419234,1418503,731,,1103
MT1309,1419794,1419450,344,,1103
MT1310,1421791,1419899,1892,,1103
MT1311,1423536,1421791,1745,,1103
MT1312,1423668,1424237,569,,1100
MT1312.1,1424189,1424776,587,,1100
MT1313,1425430,1424927,503,,1100
MT1314,1425650,1426900,1250,,1100
MT1315,1426900,1429524,2624,,1100
MT1316,1429548,1431131,1583,,1100
MT1317,1432926,1431154,1772,,1100
MT1318,1434757,1432922,1835,,1097
MT1319,1435629,1434757,872,,1097
MT1320,1436603,1435629,974,,1097
MT1321,1436602,1436745,143,,1093
MT1322,1436810,1437298,488,,1091
MT1323,1437464,1438390,926,,1091
MT1324,1438393,1440234,1841,,1091
MT1325,1440291,1440773,482,,1091
MT1326,1440834,1442201,1367,,1091
MT1327,1442253,1442882,629,,1091
MT1328,1444547,1443027,1520,,1088
MT1329,1444546,1444911,365,,1088
MT1330,1445136,1445044,92,,1088
MT1330.1,1445161,1445703,542,,1088
MT1331,1445920,1447569,1649,,1088
MT1332,1447569,1448909,1340,,1088
MT1333,1448916,1450238,1322,,1088
MT1334,1450238,1451317,1079,,1088
MT1335,1451538,1452485,947,,1085
MT1336,1452745,1454550,1805,,1085
MT1337,1454704,1454943,239,,1085
MT1338,1455036,1456106,1070,,1085
MT1339,1456169,1457080,911,,1085
MT1340,1457099,1457749,650,,1082
MT1341,1457833,1459047,1214,,1082
MT1342,1459212,1459307,95,,1082
MT1343,1459307,1459789,482,,1082
MT1344,1459785,1460534,749,,1079
MT1345,1460586,1460828,242,,1079
MT1346,1460862,1461374,512,,1079
MT1347,1461384,1462721,1337,,1079
MT1348,1462769,1464415,1646,,1079
MT1349,1464425,1465339,914,,1079
MT1350,1465382,1466839,1457,,1079
MT1351,1466856,1467218,362,,1079
MT1352,1467229,1467669,440,,1076
MT1353,1469046,1467715,1331,,1076
MT1354,1469793,1469215,578,,1076
MT1355,1469862,1471115,1253,,1076
MT1356,1473005,1473151,146,,1073
MT1357,1477196,1476678,518,,1073
MT1358,1478659,1477172,1487,,1073
MT1359,1480365,1478743,1622,,1073
MT1360,1482033,1480438,1595,,1073
MT1361,1483716,1482043,1673,,1073
MT1362,1485432,1483732,1700,,1073
MT1363,1485494,1486171,677,,1073
MT1363.1,1486197,1486490,293,,1073
MT1364,1486986,1486531,455,,1070
MT1365,1487077,1488243,1166,,1070
MT1366,1488376,1489287,911,,1070
MT1367,1490975,1489371,1604,,1070
MT1367.1,1491118,1491231,113,,1070
MT1368,1493526,1491334,2192,,1070
MT1369,1495747,1493537,2210,,1070
MT1370,1495778,1498366,2588,,1070
MT1371,1500403,1498412,1991,,1067
MT1372,1501773,1500430,1343,,1067
MT1373,1501875,1502177,302,,1064
MT1374,1502140,1502793,653,,1064
MT1375,1502813,1503844,1031,,1064
MT1376,1503855,1504292,437,,1064
MT1376.1,1504317,1504595,278,,1061
MT1377,1504608,1505576,968,,1061
MT1378,1505609,1506289,680,,1061
MT1379,1506289,1507101,812,,1061
MT1380,1507131,1507949,818,,1061
MT1381,1507969,1508745,776,,1058
MT1382,1508787,1509398,611,,1058
MT1383,1509760,1509401,359,,1058
MT1384,1510137,1509760,377,,1058
MT1385,1510182,1510499,317,,1058
MT1387,1510664,1512058,1394,,1058
MT1388,1512061,1513218,1157,,1058
MT1389,1513820,1513191,629,,1058
MT1390,1514262,1516838,2576,,1055
MT1392,1516838,1518574,1736,,1055
MT1393,1518706,1519446,740,,1055
MT1394,1519446,1519772,326,,1055
MT1395,1519978,1520346,368,,1055
MT1396,1521200,1520418,782,,1055
MT1397,1523091,1521223,1868,,1055
MT1398,1525028,1523103,1925,,1055
MT1399,1526035,1525247,788,,1055
MT1400,1527431,1526511,920,,1052
MT1401,1527591,1527454,137,,1052
MT1402,1527827,1531303,3476,,1052
MT1403,1531379,1532137,758,,1052
MT1404,1532424,1532191,233,,1049
MT1405,1532563,1533582,1019,,1049
MT1406,1534848,1533661,1187,,1046
MT1407,1535825,1535166,659,,1046
MT1408,1536415,1535825,590,,1046
MT1409,1536608,1536387,221,,1046
MT1410,1538944,1536902,2042,,1046
MT1411,1539385,1539002,383,,1046
MT1412,1539606,1540424,818,,1043
MT1413,1540396,1540653,257,,1043
MT1414,1541933,1540731,1202,,1043
MT1414.1,1542039,1542182,143,,1043
MT1415,1542236,1543018,782,,1043
MT1416,1543061,1544683,1622,,1043
MT1417,1544683,1545861,1178,,1043
MT1418,1545888,1546847,959,,1040
MT1418.1,1547388,1546933,455,,1040
MT1419,1547690,1549006,1316,,1040
MT1420,1549006,1550496,1490,,1040
MT1421,1551117,1550440,677,,1037
MT1422,1552513,1551089,1424,,1037
MT1423,1552512,1553090,578,,1037
MT1424,1553090,1554046,956,,1037
MT1425,1554046,1555335,1289,,1037
MT1426,1555335,1555829,494,,1037
MT1427,1555865,1556956,1091,,1037
MT1428,1556959,1560303,3344,,1037
MT1429,1560303,1561124,821,,1037
MT1430,1561322,1561627,305,,1037
MT1431,1561627,1563243,1616,,1037
MT1432,1563552,1563304,248,,1037
MT1433,1563789,1564121,332,,1034
MT1434,1564232,1564882,650,,1034
MT1435,1564882,1565280,398,,1034
MT1436,1565299,1566552,1253,,1034
MT1437,1566674,1567891,1217,,1034
MT1438,1569445,1567970,1475,,1034
MT1439,1570827,1569445,1382,,1034
MT1440,1570905,1571936,1031,,1031
MT1440.1,1573714,1571988,1726,,1031
MT1441,1574370,1573972,398,,1031
MT1442,1574636,1574370,266,,1031
MT1443,1575666,1574710,956,,1031
MT1444,1576653,1575694,959,,1031
MT1445,1576604,1577386,782,,1031
MT1446,1577470,1579431,1961,,1031
MT1447,1580276,1579455,821,,1031
MT1448,1580400,1580924,524,,1031
MT1449,1581823,1581002,821,,1031
MT1450,1582020,1582955,935,,1031
MT1451,1582955,1584325,1370,,1031
MT1452,1584362,1585048,686,,1028
MT1453,1585048,1586064,1016,,1028
MT1454,1587620,1586067,1553,,1028
MT1455,1588345,1587629,716,,1028
MT1456,1588421,1589023,602,,1028
MT1457,1589376,1590143,767,,1028
MT1458,1590251,1591525,1274,,1028
MT1459,1591525,1592004,479,,1025
MT1460,1592004,1592465,461,,1025
MT1461,1592493,1593176,683,,1025
MT1462,1593359,1593829,470,,1025
MT1463,1593896,1595833,1937,,1025
MT1464,1595833,1596735,902,,1025
MT1465,1596735,1597760,1025,,1025
MT1466,1597754,1598734,980,,1022
MT1467,1599091,1598750,341,,1022
MT1468,1599074,1600888,1814,,1022
MT1469,1602176,1600764,1412,,1022
MT1470,1603783,1602179,1604,,1022
